benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-17630,summarization,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-17630/summarization/run_2/trajectory.json,details/00095.txt
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-17630,summarization,run_3,priority,agentlog_summary_failure,0,17,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-17630/summarization/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-24066,summarization,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-24066/summarization/run_1/trajectory.json,details/00098.txt
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-24066,summarization,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-24066/summarization/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-24066,summarization,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-24066/summarization/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-24443,summarization,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-24443/summarization/run_1/trajectory.json,details/00099.txt
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-24443,summarization,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-24443/summarization/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-full,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization,17000,0.3,sympy__sympy-24443,summarization,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-24443/summarization/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,django__django-12273,summarization-partial,run_1,priority,agentlog_summary_failure,0,18,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-12273/summarization-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,django__django-14999,summarization-partial,run_1,priority,agentlog_summary_failure,0,18,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-14999/summarization-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,django__django-17087,summarization-partial,run_3,priority,agentlog_summary_failure,0,17,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-17087/summarization-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,scikit-learn__scikit-learn-10908,summarization-partial,run_1,priority,agentlog_summary_failure,0,18,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,scikit-learn__scikit-learn-10908,summarization-partial,run_3,priority,agentlog_summary_failure,0,16,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,scikit-learn__scikit-learn-11578,summarization-partial,run_3,priority,agentlog_summary_failure,0,20,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,scikit-learn__scikit-learn-14496,summarization-partial,run_2,priority,agentlog_summary_failure,0,18,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/scikit-learn__scikit-learn-14496/summarization-partial/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,scikit-learn__scikit-learn-25747,summarization-partial,run_3,priority,agentlog_summary_failure,0,11,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,sympy__sympy-13031,summarization-partial,run_3,priority,agentlog_summary_failure,0,16,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13031/summarization-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,sympy__sympy-15017,summarization-partial,run_2,priority,agentlog_summary_failure,0,17,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-15017/summarization-partial/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,sympy__sympy-15345,summarization-partial,run_3,priority,agentlog_summary_failure,0,19,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-15345/summarization-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b17k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,17000,0.3,sympy__sympy-19637,summarization-partial,run_1,priority,agentlog_summary_failure,0,20,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-19637/summarization-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,21000,0.3,scikit-learn__scikit-learn-10297,structured-summarize-partial,run_1,priority,agentlog_summary_failure,0,21,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss-partial/scikit-learn__scikit-learn-10297/structured-summarize-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,21000,0.3,scikit-learn__scikit-learn-13328,structured-summarize-partial,run_3,priority,agentlog_summary_failure,0,13,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss-partial/scikit-learn__scikit-learn-13328/structured-summarize-partial/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,21000,0.3,scikit-learn__scikit-learn-13779,structured-summarize-partial,run_1,priority,agentlog_summary_failure,0,23,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss-partial/scikit-learn__scikit-learn-13779/structured-summarize-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,21000,0.3,scikit-learn__scikit-learn-13779,structured-summarize-partial,run_2,priority,agentlog_summary_failure,0,22,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss-partial/scikit-learn__scikit-learn-13779/structured-summarize-partial/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,21000,0.3,sympy__sympy-15345,structured-summarize-partial,run_1,priority,agentlog_summary_failure,0,23,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss-partial/sympy__sympy-15345/structured-summarize-partial/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11066,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11066/structured-summarize/run_1/trajectory.json,details/00183.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11066,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11066/structured-summarize/run_2/trajectory.json,details/00184.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11066,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11066/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11292,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11292/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11292,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11292/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11292,structured-summarize,run_3,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11292/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11299,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11299/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11299,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11299/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-11299,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-11299/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-12273,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-12273/structured-summarize/run_1/trajectory.json,details/00185.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-12273,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-12273/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-13012,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-13012/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-13012,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-13012/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-13012,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-13012/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-13964,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-13964/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-13964,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-13964/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-13964,structured-summarize,run_3,priority,agentlog_summary_failure,0,6,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-13964/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-14580,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-14580/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-14580,structured-summarize,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-14580/structured-summarize/run_2/trajectory.json,details/00186.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-14915,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-14915/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-14999,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-14999/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-14999,structured-summarize,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-14999/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-14999,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-14999/structured-summarize/run_3/trajectory.json,details/00188.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-17087,structured-summarize,run_1,priority,agentlog_summary_failure,0,21,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-17087/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-17087,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-17087/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,django__django-17087,structured-summarize,run_3,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/django__django-17087/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-10297,structured-summarize,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-10297/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-10297,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-10297/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-10297,structured-summarize,run_3,priority,agentlog_summary_failure,0,12,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-10297/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-10908,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-10908/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-10908,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-10908/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-10908,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-10908/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-11310,structured-summarize,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-11310/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-11310,structured-summarize,run_2,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-11310/structured-summarize/run_2/trajectory.json,details/00189.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-11310,structured-summarize,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-11310/structured-summarize/run_3/trajectory.json,details/00190.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-11578,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-11578/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-11578,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-11578/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-13328,structured-summarize,run_2,priority,agentlog_summary_failure,0,7,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-13328/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-13328,structured-summarize,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-13328/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-13779,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-13779/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-13779,structured-summarize,run_2,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-13779/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-13779,structured-summarize,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-13779/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-14496,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-14496/structured-summarize/run_2/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-14496,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-14496/structured-summarize/run_3/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-15100,structured-summarize,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-15100/structured-summarize/run_1/trajectory.json,
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-15100,structured-summarize,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-15100/structured-summarize/run_2/trajectory.json,details/00191.txt
swebench,ablation,devstral24b,d03__b21k__ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize,21000,0.3,scikit-learn__scikit-learn-15100,structured-summarize,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d03__b21k__ss/scikit-learn__scikit-learn-15100/structured-summarize/run_3/trajectory.json,
