task_name,primitive,token_budget,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears,ablation,depth
scikit-learn__scikit-learn-14496,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,6,14097,13539,558,512.89,506.869,84.478,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-13779,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,15,116436,114871,1565,1129.35,1104.083,73.606,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,SU-full,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,5,13459,12791,668,432.87,427.264,85.453,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,6,24444,23773,671,414.72,408.779,68.13,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-13779,FC,999999999,1,scikit-learn__scikit-learn,False,,False,silent_crash,15,78648,76676,1972,1500.0,1200.516,85.751,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,7,15722,15065,657,590.08,404.075,67.346,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-13779,TR,20000,2,scikit-learn__scikit-learn,False,,False,silent_crash,15,85890,83502,2388,1500.01,1445.579,96.372,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-13779,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,20,108317,105993,2324,1401.61,1394.627,69.731,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-13779,TRC+SS,20000,2,scikit-learn__scikit-learn,False,,False,silent_crash,14,76449,74035,2414,1500.01,1397.778,99.841,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,5,21887,20708,1179,578.11,535.573,107.115,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,TRC+SS,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,27278,26112,1166,851.01,571.407,81.63,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,TR,20000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,31092,30428,664,487.31,481.664,80.277,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,TRC+SS,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,5,33574,32393,1181,725.61,720.169,144.034,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,FC,999999999,1,scikit-learn__scikit-learn,False,,False,silent_crash,13,64978,62972,2006,1500.0,1297.803,108.15,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,FC,999999999,2,scikit-learn__scikit-learn,False,,False,silent_crash,18,162269,160092,2177,1500.0,1419.925,78.885,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,TR,20000,2,scikit-learn__scikit-learn,False,,False,silent_crash,18,111451,109065,2386,1500.01,1481.466,82.304,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-15100,TRC+SS,20000,2,scikit-learn__scikit-learn,False,,False,silent_crash,18,139136,136988,2148,1500.01,1375.081,80.887,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,14,101776,99462,2314,1397.35,1354.822,96.773,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,FC,999999999,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,12,57145,55750,1395,1212.84,876.413,79.674,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,FC,999999999,2,scikit-learn__scikit-learn,False,,False,silent_crash,11,50062,47855,2207,1500.01,1316.106,119.646,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,TR,20000,1,scikit-learn__scikit-learn,False,,False,silent_crash,31,213717,211356,2361,1500.01,1464.787,47.251,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,SU-full,20000,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,10,33236,32043,1193,853.03,847.194,84.719,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,TR,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,32922,31585,1337,1078.13,960.49,106.721,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,SU-full,20000,1,scikit-learn__scikit-learn,False,,False,silent_crash,9,55416,53134,2282,1500.0,1366.59,151.843,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,SU-full,20000,2,scikit-learn__scikit-learn,False,,False,silent_crash,12,68329,66093,2236,1500.0,1355.409,112.951,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-25747,TRC+SS,20000,1,scikit-learn__scikit-learn,False,,False,silent_crash,8,65648,63334,2314,1500.0,1390.353,173.794,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,FC,999999999,2,scikit-learn__scikit-learn,False,,False,silent_crash,19,116651,114436,2215,1500.01,1429.806,75.253,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,SU-full,20000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,70842,69361,1481,949.79,905.036,100.56,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,TRC+SS,20000,1,sympy__sympy,False,Submitted,False,silent_crash,8,21776,20829,947,618.18,530.884,75.841,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,TR,20000,2,sympy__sympy,False,Submitted,False,silent_crash,12,56159,54793,1366,775.33,769.43,64.119,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,TRC+SS,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,10,42880,41601,1279,691.96,685.804,68.58,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,9,25638,24629,1009,688.44,547.372,68.421,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,FC,999999999,2,sympy__sympy,False,Submitted,True,submitted_unresolved,20,118923,116645,2278,1234.81,1227.924,61.396,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,TRC+SS,20000,1,scikit-learn__scikit-learn,False,,False,silent_crash,1,2394,2242,152,1500.0,93.844,93.844,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,FC,999999999,1,sympy__sympy,False,Submitted,True,submitted_unresolved,6,13825,13233,592,272.57,265.22,44.203,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
scikit-learn__scikit-learn-26323,TRC+SS,20000,2,scikit-learn__scikit-learn,False,,False,silent_crash,27,171721,169141,2580,1500.01,1451.229,53.749,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,FC,999999999,1,sympy__sympy,False,,False,silent_crash,25,177745,175068,2677,1500.0,1462.996,58.52,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,FC,999999999,2,sympy__sympy,False,Submitted,True,submitted_unresolved,4,8795,8303,492,210.03,204.804,51.201,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,SU-full,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,12,41526,39890,1636,855.61,791.578,71.962,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,SU-full,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,5,11209,10698,511,211.7,206.194,41.239,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,TR,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,5,17946,17375,571,247.8,242.342,48.468,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,6,13418,12793,625,282.61,276.979,46.163,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,21175,20529,646,262.83,257.26,36.751,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,TR,20000,1,sympy__sympy,False,,False,silent_crash,16,109631,106607,3024,1500.0,1465.771,91.611,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,TRC+SS,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,7,14118,13467,651,353.33,273.169,45.528,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,SU-full,20000,1,sympy__sympy,False,,False,silent_crash,12,71470,68937,2533,1500.01,1214.329,101.194,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-11618,SU-full,20000,2,sympy__sympy,False,,False,silent_crash,34,170874,167886,2988,1500.0,1481.295,43.568,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,FC,999999999,1,sympy__sympy,False,,False,silent_crash,31,177417,174527,2890,1500.0,1450.62,46.794,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,FC,999999999,2,sympy__sympy,False,,False,silent_crash,8,23673,22153,1520,1500.01,745.449,106.493,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13091,TRC+SS,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,12,32306,31111,1195,604.65,598.659,49.888,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,TR,20000,2,sympy__sympy,False,,False,silent_crash,31,185370,182442,2928,1500.01,1484.451,47.886,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,SU-full,20000,2,sympy__sympy,False,,False,silent_crash,32,191650,188724,2926,1500.01,1472.959,46.03,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,FC,999999999,1,sympy__sympy,False,Submitted,True,submitted_unresolved,6,13059,12371,688,360.49,353.028,58.838,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,TR,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,5,11117,10444,673,285.3,279.832,55.966,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,5,11202,10508,694,299.7,294.29,58.858,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,TR,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,9,32661,31170,1491,754.16,746.58,82.953,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,FC,999999999,2,sympy__sympy,False,Submitted,True,submitted_unresolved,8,30340,29420,920,437.42,431.564,53.946,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,29566,28260,1306,651.33,645.455,92.208,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,SU-full,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,6,14340,13515,825,403.86,398.337,66.389,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,FC,999999999,2,sympy__sympy,False,Submitted,True,submitted_unresolved,10,59278,57489,1789,917.68,909.348,90.935,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,TRC+SS,20000,1,sympy__sympy,False,,False,silent_crash,23,106801,104250,2551,1500.0,1282.749,61.083,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,11,52683,50778,1905,958.19,950.894,86.445,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13031,TRC+SS,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,25,112704,109828,2876,1468.1,1348.362,56.182,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,16256,15599,657,314.7,309.049,44.15,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,TRC+SS,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,9,40628,39175,1453,701.8,695.8,77.311,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,TRC+SS,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,5,11312,10737,575,280.05,274.462,54.892,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,SU-full,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,12,61524,59394,2130,1025.79,1018.391,84.866,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,FC,999999999,1,sympy__sympy,False,Submitted,True,submitted_unresolved,9,25728,24795,933,482.26,375.281,46.91,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,FC,999999999,1,sympy__sympy,False,Submitted,False,silent_crash,6,15222,14509,713,363.14,286.648,57.33,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,TRC+SS,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,9,31597,30632,965,413.96,362.377,45.297,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,TR,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,5,17374,16572,802,295.12,286.814,57.363,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,FC,999999999,1,sympy__sympy,False,,False,silent_crash,12,85739,82241,3498,1500.0,1459.198,121.6,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,15,38649,37115,1534,587.88,563.511,40.251,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,TR,20000,2,sympy__sympy,False,Submitted,False,silent_crash,17,46478,44787,1691,713.79,651.719,40.732,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,17,71484,69691,1793,762.83,718.519,44.907,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,8,32197,30488,1709,651.27,642.864,80.358,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-13757,TRC+SS,20000,1,sympy__sympy,False,,False,silent_crash,28,135851,132669,3182,1500.0,1407.263,52.121,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,TRC+SS,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,8,28553,27610,943,551.4,399.039,57.006,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,FC,999999999,1,sympy__sympy,True,Submitted,True,resolved,12,38673,37189,1484,760.37,752.687,62.724,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,TR,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,8,31266,30247,1019,642.65,635.324,79.415,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15017,TRC+SS,20000,1,sympy__sympy,False,,False,silent_crash,36,199899,196809,3090,1500.0,1430.533,40.872,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,TR,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,9,27746,26474,1272,680.61,674.955,74.995,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,FC,999999999,2,sympy__sympy,False,,False,silent_crash,31,183937,180802,3135,1500.01,1416.461,47.215,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,11,34468,33164,1304,705.21,697.438,63.403,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,SU-full,20000,1,sympy__sympy,False,,False,silent_crash,24,134396,131054,3342,1500.0,1483.544,61.814,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,TRC+SS,20000,1,sympy__sympy,False,Submitted,False,silent_crash,14,65965,64560,1405,724.88,718.444,51.317,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,TRC+SS,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,17630,16586,1044,566.25,508.044,84.674,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-15345,TRC+SS,20000,2,sympy__sympy,False,,False,silent_crash,27,106578,103301,3277,1500.0,1461.765,54.139,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,FC,999999999,2,sympy__sympy,False,,False,silent_crash,29,165548,162422,3126,1500.01,1380.704,49.311,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,SU-full,20000,1,sympy__sympy,False,,False,silent_crash,24,175773,172687,3086,1500.0,1458.663,60.778,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,FC,999999999,1,sympy__sympy,False,Submitted,True,submitted_unresolved,5,13988,12753,1235,576.16,570.278,114.056,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,SU-full,20000,2,sympy__sympy,False,,False,silent_crash,11,47781,45989,1792,1500.01,1404.237,140.424,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-17630,TRC+SS,20000,2,sympy__sympy,False,,False,silent_crash,16,107421,104734,2687,1500.01,1343.578,89.572,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,FC,999999999,2,sympy__sympy,False,,False,silent_crash,16,101365,98467,2898,1500.01,1458.44,91.152,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,20619,19421,1198,604.34,598.665,85.524,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,TR,20000,2,sympy__sympy,False,Submitted,False,silent_crash,5,16282,15631,651,410.14,325.264,81.316,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,SU-full,20000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,4,8468,7915,553,224.64,219.338,54.834,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,TRC+SS,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,9,33315,32013,1302,612.22,606.323,67.369,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,TRC+SS,20000,1,sympy__sympy,False,Submitted,False,silent_crash,3,6783,6173,610,194.31,188.951,62.984,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,FC,999999999,2,sympy__sympy,False,Submitted,True,submitted_unresolved,12,33847,31997,1850,904.74,826.548,75.141,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,TRC+SS,20000,2,sympy__sympy,False,Submitted,False,silent_crash,4,8662,8049,613,132.87,127.407,31.852,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-19637,SU-full,20000,1,sympy__sympy,False,,False,silent_crash,18,103037,99752,3285,1500.01,1478.673,82.148,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,FC,999999999,1,sympy__sympy,False,Submitted,True,submitted_unresolved,10,37991,36238,1753,692.79,686.724,68.672,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,FC,999999999,2,sympy__sympy,True,Submitted,True,resolved,13,43016,41280,1736,687.49,677.024,52.079,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,SU-full,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,11,66179,64674,1505,896.55,395.27,39.527,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,SU-full,20000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,10,49416,47275,2141,545.24,539.043,53.904,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,TR,20000,1,sympy__sympy,False,,False,silent_crash,73,643157,636547,6610,1500.0,1307.076,18.41,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,TR,20000,2,sympy__sympy,False,,False,silent_crash,54,529850,524431,5419,1500.01,881.615,16.634,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24443,TR,20000,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1494718,1480892,13826,1456.78,1204.0,9.789,1,0.4966645253743144,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
sympy__sympy-24066,TRC+SS,20000,2,sympy__sympy,False,,False,silent_crash,86,1058243,1042881,15362,1500.01,1294.535,15.23,0,1.0,0,0.0,0,0,qwen3-30b-a3b-awq-int4,0.5
django__django-11066,TR,20000,1,django__django,True,Submitted,True,resolved,4,8942,8380,562,19.36,8.504,2.126,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,SU-full,20000,1,django__django,True,Submitted,True,resolved,3,6446,6020,426,21.31,8.192,2.731,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,TRC+SS,20000,1,django__django,True,Submitted,True,resolved,3,6417,5992,425,22.47,8.108,2.703,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,TRC+SS,20000,2,django__django,True,Submitted,True,resolved,4,8937,8413,524,24.71,10.684,2.671,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,TR,20000,2,django__django,True,Submitted,True,resolved,3,6416,5992,424,27.67,9.827,3.276,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,FC,999999999,2,django__django,True,Submitted,True,resolved,4,8902,8374,528,30.88,12.722,3.181,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,SU-full,20000,2,django__django,True,Submitted,True,resolved,4,8938,8411,527,31.87,12.696,3.174,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11066,FC,999999999,1,django__django,True,Submitted,True,resolved,5,11579,10984,595,32.03,13.756,2.751,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,FC,999999999,1,django__django,False,Submitted,False,silent_crash,5,13564,12889,675,32.13,15.575,3.115,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,SU-full,20000,1,django__django,False,Submitted,True,submitted_unresolved,6,17169,16424,745,32.38,16.911,2.819,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,TRC+SS,20000,2,django__django,False,Submitted,True,submitted_unresolved,5,13338,12715,623,33.03,14.25,2.85,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,FC,999999999,2,django__django,False,Submitted,True,submitted_unresolved,5,14841,14193,648,33.08,14.76,2.952,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,6,17012,16303,709,33.08,16.012,2.669,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,TR,20000,2,django__django,False,Submitted,True,submitted_unresolved,7,28984,28183,801,36.33,17.573,2.51,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11292,TRC+SS,20000,1,django__django,False,Submitted,True,submitted_unresolved,8,25513,24519,994,40.24,20.989,2.624,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-11299,FC,999999999,2,django__django,False,Submitted,True,submitted_unresolved,4,12312,11603,709,20.8,13.6,3.4,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,TR,20000,1,django__django,False,Submitted,False,silent_crash,4,15598,14759,839,29.92,24.326,6.081,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,FC,999999999,2,django__django,False,Submitted,True,submitted_unresolved,5,16991,15883,1108,37.69,31.764,6.353,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
django__django-12273,SU-full,20000,2,django__django,False,Submitted,True,submitted_unresolved,5,17861,16871,990,34.98,29.409,5.882,0,1.0,0,0.0,0,0,qwen3-30b-a3b-fp16,0.5
