benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-13757,structured-summarize-partial,run_3,priority,summary_marker_error,8,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-13757/structured-summarize-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01586.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-15345,structured-summarize-partial,run_1,priority,summary_marker_error,1,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-15345/structured-summarize-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01587.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-15345,structured-summarize-partial,run_2,priority,summary_marker_error,2,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-15345/structured-summarize-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01588.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-15345,structured-summarize-partial,run_3,priority,summary_marker_error,72,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-15345/structured-summarize-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01589.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-17630,structured-summarize-partial,run_1,priority,summary_marker_error,22,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-17630/structured-summarize-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01590.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-17630,structured-summarize-partial,run_2,priority,summary_marker_error,62,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-17630/structured-summarize-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01591.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-17630,structured-summarize-partial,run_3,priority,summary_marker_error,20,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-17630/structured-summarize-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01592.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-19637,structured-summarize-partial,run_2,priority,summary_marker_error,48,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-19637/structured-summarize-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01594.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-24066,structured-summarize-partial,run_2,priority,summary_marker_error,42,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-24066/structured-summarize-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01597.txt
swebench,ablation,devstral24b,d07__b24k__ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,structured_summarize_partial,24000,0.7,sympy__sympy-24443,structured-summarize-partial,run_1,priority,summary_marker_error,72,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__ss-partial/sympy__sympy-24443/structured-summarize-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01599.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-11292,summarization-partial,run_1,priority,summary_failure_accounting,0,11,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-11292/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01625.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-11292,summarization-partial,run_2,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-11292/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01626.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-11292,summarization-partial,run_3,priority,summary_failure_accounting,0,27,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-11292/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01627.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-11299,summarization-partial,run_1,priority,summary_failure_accounting,0,35,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-11299/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01628.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-11299,summarization-partial,run_2,priority,summary_failure_accounting,0,36,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-11299/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01629.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-11299,summarization-partial,run_3,priority,summary_failure_accounting,0,32,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-11299/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01630.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-12273,summarization-partial,run_1,priority,summary_failure_accounting,0,50,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-12273/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01631.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-12273,summarization-partial,run_2,priority,summary_failure_accounting,0,34,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-12273/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01632.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-12273,summarization-partial,run_3,priority,summary_failure_accounting,0,21,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-12273/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01633.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-13964,summarization-partial,run_1,priority,summary_failure_accounting,0,37,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-13964/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01634.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-13964,summarization-partial,run_2,priority,summary_failure_accounting,0,21,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-13964/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01635.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-13964,summarization-partial,run_3,priority,summary_failure_accounting,0,23,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-13964/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01636.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-14580,summarization-partial,run_2,priority,summary_failure_accounting,0,29,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-14580/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01638.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-14580,summarization-partial,run_3,priority,summary_failure_accounting,0,25,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-14580/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01639.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-14999,summarization-partial,run_1,priority,summary_failure_accounting,0,20,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-14999/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01642.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-14999,summarization-partial,run_2,priority,summary_failure_accounting,0,37,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-14999/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01643.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-14999,summarization-partial,run_3,priority,summary_failure_accounting,0,26,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-14999/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01644.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-17087,summarization-partial,run_1,priority,summary_failure_accounting,0,29,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-17087/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01645.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-17087,summarization-partial,run_2,priority,summary_failure_accounting,0,25,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-17087/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01646.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,django__django-17087,summarization-partial,run_3,priority,summary_failure_accounting,0,36,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/django__django-17087/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01647.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-10297,summarization-partial,run_1,priority,summary_failure_accounting,0,31,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-10297/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01648.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-10297,summarization-partial,run_2,priority,summary_failure_accounting,0,32,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-10297/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01649.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-10297,summarization-partial,run_3,priority,summary_failure_accounting,0,16,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-10297/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01650.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-10908,summarization-partial,run_1,priority,summary_failure_accounting,0,24,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01651.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-10908,summarization-partial,run_2,priority,summary_failure_accounting,0,19,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01652.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-10908,summarization-partial,run_3,priority,summary_failure_accounting,0,11,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01653.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-11310,summarization-partial,run_1,priority,summary_failure_accounting,0,27,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01654.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-11310,summarization-partial,run_2,priority,summary_failure_accounting,0,35,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01655.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-11310,summarization-partial,run_3,priority,summary_failure_accounting,0,34,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01656.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-11578,summarization-partial,run_1,priority,summary_failure_accounting,0,24,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01657.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-13328,summarization-partial,run_1,priority,summary_failure_accounting,0,40,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01658.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-13328,summarization-partial,run_2,priority,summary_failure_accounting,0,41,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01659.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-13328,summarization-partial,run_3,priority,summary_failure_accounting,0,45,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01660.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-13779,summarization-partial,run_1,priority,summary_failure_accounting,0,31,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01661.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-13779,summarization-partial,run_2,priority,summary_failure_accounting,0,37,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01662.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-13779,summarization-partial,run_3,priority,summary_failure_accounting,0,30,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01663.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-15100,summarization-partial,run_3,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-15100/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01667.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-25747,summarization-partial,run_1,priority,summary_failure_accounting,0,20,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01668.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-25747,summarization-partial,run_2,priority,summary_failure_accounting,0,42,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01669.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-25747,summarization-partial,run_3,priority,summary_failure_accounting,0,26,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01670.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-26323,summarization-partial,run_1,priority,summary_failure_accounting,0,26,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-26323/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01671.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,scikit-learn__scikit-learn-26323,summarization-partial,run_3,priority,summary_failure_accounting,0,24,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/scikit-learn__scikit-learn-26323/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01673.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,sympy__sympy-11618,summarization-partial,run_3,priority,summary_failure_accounting,0,12,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/sympy__sympy-11618/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01676.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,sympy__sympy-13031,summarization-partial,run_3,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/sympy__sympy-13031/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01678.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,sympy__sympy-13091,summarization-partial,run_1,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/sympy__sympy-13091/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01679.txt
swebench,ablation,devstral24b,d07__b24k__su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,summarization_partial,24000,0.7,sympy__sympy-13757,summarization-partial,run_3,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/devstral24b/d07__b24k__su-partial/sympy__sympy-13757/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/01682.txt
