benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,solana-data,otrc-ss-partial,run_1,priority,summary_marker_error,40,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/solana-data/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00598.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,solana-data,otrc-ss-partial,run_2,priority,summary_marker_error,1,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/solana-data/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00599.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,sqlite-with-gcov,otrc-ss-partial,run_1,priority,summary_marker_error,21,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sqlite-with-gcov/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00600.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,sqlite-with-gcov,otrc-ss-partial,run_2,priority,summary_marker_error,28,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sqlite-with-gcov/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00601.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,sqlite-with-gcov,otrc-ss-partial,run_3,priority,summary_marker_error,20,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sqlite-with-gcov/otrc-ss-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00602.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,super-benchmark-upet,otrc-ss-partial,run_1,priority,summary_marker_error,194,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/super-benchmark-upet/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00603.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,super-benchmark-upet,otrc-ss-partial,run_2,priority,summary_marker_error,134,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/super-benchmark-upet/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00604.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,super-benchmark-upet,otrc-ss-partial,run_3,priority,summary_marker_error,187,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/super-benchmark-upet/otrc-ss-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00605.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,swe-bench-astropy-2,otrc-ss-partial,run_1,priority,summary_marker_error,89,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-astropy-2/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00606.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,swe-bench-astropy-2,otrc-ss-partial,run_2,priority,summary_marker_error,38,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-astropy-2/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00607.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,swe-bench-astropy-2,otrc-ss-partial,run_3,priority,summary_marker_error,51,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-astropy-2/otrc-ss-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00608.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,swe-bench-fsspec,otrc-ss-partial,run_1,priority,summary_marker_error,107,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-fsspec/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00609.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,swe-bench-fsspec,otrc-ss-partial,run_2,priority,summary_marker_error,97,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-fsspec/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00610.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,swe-bench-fsspec,otrc-ss-partial,run_3,priority,summary_marker_error,96,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-fsspec/otrc-ss-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00611.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,tmux-advanced-workflow,otrc-ss-partial,run_1,priority,summary_marker_error,31,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/tmux-advanced-workflow/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00612.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,tmux-advanced-workflow,otrc-ss-partial,run_2,priority,summary_marker_error,10,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/tmux-advanced-workflow/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00613.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,write-compressor,otrc-ss-partial,run_1,priority,summary_marker_error,11,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/write-compressor/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00614.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,write-compressor,otrc-ss-partial,run_2,priority,summary_marker_error,22,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/write-compressor/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00615.txt
terminalbench,main,devstral24b,di__b4k__otrc-ss-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_structured_summarize_partial,4000,0.5,write-compressor,otrc-ss-partial,run_3,priority,summary_marker_error,24,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/write-compressor/otrc-ss-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00616.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,blind-maze-explorer-5x5,otrc-su-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-5x5/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00617.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,blind-maze-explorer-5x5,otrc-su-partial,run_2,priority,summary_failure_accounting,0,88,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-5x5/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00618.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,blind-maze-explorer-5x5,otrc-su-partial,run_3,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-5x5/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00619.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,blind-maze-explorer-algorithm,otrc-su-partial,run_1,priority,summary_failure_accounting,0,29,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-algorithm/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00620.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,blind-maze-explorer-algorithm,otrc-su-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-algorithm/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00621.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,blind-maze-explorer-algorithm,otrc-su-partial,run_3,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-algorithm/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00622.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,cartpole-rl-training,otrc-su-partial,run_2,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/cartpole-rl-training/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00624.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,cartpole-rl-training,otrc-su-partial,run_3,priority,summary_failure_accounting,0,19,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/cartpole-rl-training/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00625.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,count-dataset-tokens,otrc-su-partial,run_1,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/count-dataset-tokens/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00626.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,count-dataset-tokens,otrc-su-partial,run_2,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/count-dataset-tokens/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00627.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,count-dataset-tokens,otrc-su-partial,run_3,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/count-dataset-tokens/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00628.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,crack-7z-hash.hard,otrc-su-partial,run_1,priority,summary_failure_accounting,0,8,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/crack-7z-hash.hard/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00629.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,crack-7z-hash.hard,otrc-su-partial,run_2,priority,summary_failure_accounting,0,23,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/crack-7z-hash.hard/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00630.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,csv-to-parquet,otrc-su-partial,run_1,priority,summary_failure_accounting,0,16,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/csv-to-parquet/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00631.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,csv-to-parquet,otrc-su-partial,run_2,priority,summary_failure_accounting,0,8,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/csv-to-parquet/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00632.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,csv-to-parquet,otrc-su-partial,run_3,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/csv-to-parquet/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00633.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,download-youtube,otrc-su-partial,run_2,priority,summary_failure_accounting,0,6,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/download-youtube/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00634.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,download-youtube,otrc-su-partial,run_3,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/download-youtube/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00635.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,eval-mteb,otrc-su-partial,run_1,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00636.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,eval-mteb,otrc-su-partial,run_3,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00637.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,eval-mteb.hard,otrc-su-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb.hard/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00638.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,eval-mteb.hard,otrc-su-partial,run_2,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb.hard/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00639.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,eval-mteb.hard,otrc-su-partial,run_3,priority,summary_failure_accounting,0,122,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb.hard/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00640.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,extract-moves-from-video,otrc-su-partial,run_1,priority,summary_failure_accounting,0,16,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/extract-moves-from-video/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00641.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,extract-moves-from-video,otrc-su-partial,run_2,priority,summary_failure_accounting,0,20,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/extract-moves-from-video/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00642.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,extract-moves-from-video,otrc-su-partial,run_3,priority,summary_failure_accounting,0,8,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/extract-moves-from-video/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00643.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,fibonacci-server,otrc-su-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/fibonacci-server/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00644.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,fibonacci-server,otrc-su-partial,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/fibonacci-server/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00645.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,git-workflow-hack,otrc-su-partial,run_1,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/git-workflow-hack/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00647.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,git-workflow-hack,otrc-su-partial,run_2,priority,summary_failure_accounting,0,11,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/git-workflow-hack/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00648.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,git-workflow-hack,otrc-su-partial,run_3,priority,summary_failure_accounting,0,9,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/git-workflow-hack/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00649.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,gpt2-codegolf,otrc-su-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/gpt2-codegolf/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00650.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,gpt2-codegolf,otrc-su-partial,run_2,priority,summary_failure_accounting,0,10,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/gpt2-codegolf/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00651.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,gpt2-codegolf,otrc-su-partial,run_3,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/gpt2-codegolf/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00652.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,hf-model-inference,otrc-su-partial,run_1,priority,summary_failure_accounting,0,6,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/hf-model-inference/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00653.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,intrusion-detection,otrc-su-partial,run_1,priority,summary_failure_accounting,0,22,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/intrusion-detection/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00656.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,intrusion-detection,otrc-su-partial,run_2,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/intrusion-detection/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00657.txt
terminalbench,main,devstral24b,di__b4k__otrc-su-partial,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,online_trc_summarize_partial,4000,0.5,intrusion-detection,otrc-su-partial,run_3,priority,summary_failure_accounting,0,19,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/intrusion-detection/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907/details/00658.txt
